Source,X,Y
138058,31.935825,118.691995
138059,32.050808,118.815983
138060,31.893679,118.854899
138061,32.244446,118.790717
138062,32.244683,118.790661
138063,32.245003,118.790691
138064,32.245014,118.742873
138065,32.245046,118.789811
138066,32.245215,118.790750
138067,32.245421,118.790937
138068,32.245682,118.791216
138069,32.188009,118.919037
138070,32.199630,118.890805
138071,32.246534,118.744868
138072,32.199636,118.897498
138073,32.199641,118.898395
138074,32.199643,118.896845
138075,32.199645,118.900382
138076,32.199647,118.897907
138077,32.199669,118.897807
138078,32.199675,118.896693
138079,32.199675,118.897710
138080,32.204832,118.906995
138081,32.247964,118.746445
138082,32.205836,118.926812
138083,32.207207,118.942615
138084,32.207237,118.942571
138085,32.207394,118.942050
138086,32.207566,118.908545
138087,32.250717,118.748974
138088,32.253311,118.746560
138089,32.253352,118.753100
138090,32.253477,118.786070
138091,32.253682,118.753456
138092,32.253999,118.753898
138093,32.254172,118.750843
138094,32.254180,118.805710
138095,32.254250,118.754194
138096,32.254307,118.805804
138097,32.254443,118.754393
138098,32.254565,118.749720
138099,32.254616,118.754548
138100,32.254711,118.747884
138101,32.254853,118.754712
138102,32.041504,118.701282
138103,32.255089,118.754837
138104,32.255204,118.806869
138105,32.255322,118.754914
138106,32.255547,118.754968
138107,32.255778,118.754990
138108,32.256099,118.754944
138109,31.658645,119.083715
138110,32.257131,118.754603
138111,32.257578,118.754467
138112,32.257906,118.754295
138113,32.258173,118.754087
138114,31.934580,118.690367
138115,32.258570,118.753688
138116,32.039299,119.023420
138117,31.951763,118.716560
138118,32.062059,119.054761
138119,31.991104,118.710943
138120,32.036976,118.733479
138121,32.034875,118.751558
138122,32.025273,118.851351
138123,32.039826,118.718447
138124,32.025822,118.848834
138125,32.025847,118.851081
138126,32.025852,118.851365
138127,32.025852,118.851729
138128,32.025940,118.848010
138129,32.027428,118.852041
138130,32.027409,118.853112
138131,32.027403,118.853973
138132,32.027427,118.851918
138133,32.029454,118.852086
138134,32.029465,118.853071
138135,32.029998,118.852080
138136,31.827155,118.562371
138137,32.093224,118.783580
138138,32.056251,118.457818
138139,32.298455,118.878759
138140,32.134440,118.806620
138141,32.298779,118.879823
138142,32.299033,118.880523
138143,32.300031,118.881060
138144,31.828812,118.562963
138145,32.263921,118.771716
138146,32.264176,118.772192
138147,32.264201,118.771604
138148,32.264278,118.771716
138149,32.264396,118.772082
138150,32.264451,118.771918
138151,32.264714,118.772461
138152,32.264888,118.772426
138153,32.385566,118.959219
138154,32.265560,118.771662
138155,31.887355,118.809268
138156,32.298743,118.879544
138157,32.332695,118.844191
138158,32.332728,118.844254
138159,32.332742,118.844319
138160,32.332752,118.844368
138161,32.332745,118.844443
138162,32.332729,118.844559
138163,32.332729,118.844626
138164,32.332729,118.844679
138165,32.328176,118.838770
138166,32.328216,118.838685
138167,32.328246,118.838627
138168,32.332232,118.843864
138169,32.332269,118.843867
138170,32.332352,118.843881
138171,31.886044,118.809654
138172,32.332502,118.843991
138173,32.332551,118.844045
138174,32.332598,118.844092
138175,32.332654,118.844133
138176,32.205007,119.217976
138177,32.218292,118.862856
138178,32.052867,118.475570
138179,32.044987,118.881991
138180,32.012660,118.690161
138181,32.128247,118.631154
138182,32.258235,118.757126
138183,32.200061,118.835497
138184,32.204296,118.825742
138185,32.204868,118.823167
138186,32.204815,118.814679
138187,32.059353,118.661536
138188,31.834939,118.566946
138189,32.125647,118.871480
138190,32.094401,118.780492
138191,31.956320,118.773775
138192,32.299305,118.880953
138193,32.060728,118.897521
138194,32.300258,118.881360
138195,32.300638,118.881843
138196,32.298485,118.878875
138197,31.326118,118.901468
138198,31.809240,118.536334
138199,32.197709,119.065010
138200,32.197829,119.064914
138201,32.198326,119.065432
138202,31.576934,119.177665
138203,32.194488,119.061716
138204,32.192973,119.060259
138205,32.192164,119.059410
138206,32.191291,119.058302
138207,32.190823,119.057596
138208,32.188877,119.054592
138209,32.180164,119.040641
138210,32.170905,119.025779
138211,32.169614,119.023776
138212,32.169274,119.023329
138213,32.168471,119.022008
138214,32.167687,119.020673
138215,32.167045,119.019672
138216,32.166031,119.018048
138217,32.165536,119.017252
138218,32.163762,119.014517
138219,32.163235,119.013734
138220,32.163663,119.014591
138221,32.165447,119.017333
138222,32.298791,118.880086
138223,32.167554,119.020765
138224,32.168039,119.021572
138225,32.168363,119.022109
138226,32.169166,119.023427
138227,32.169620,119.024142
138228,32.169990,119.024697
138229,32.170736,119.025874
138230,32.171706,119.027451
138231,32.173151,119.029725
138232,32.174116,119.031259
138233,32.176603,119.035204
138234,32.301255,118.882476
138235,32.024041,118.854181
138236,32.184832,119.048467
138237,32.186279,119.050867
138238,32.187243,119.052399
138239,32.189109,119.055276
138240,32.190697,119.057676
138241,32.188562,118.825642
138242,32.192081,119.059479
138243,32.192910,119.060329
138244,32.193788,119.061169
138245,31.326801,118.900127
138246,32.198302,119.065500
138247,32.187200,118.825044
138248,32.200689,119.067478
138249,32.199918,119.066702
138250,32.199283,119.066102
138251,32.198640,119.065456
138252,32.197594,119.064712
138253,32.197550,119.064780
138254,32.198220,119.065632
138255,32.199046,119.066472
138256,32.058261,118.663397
138257,32.200409,119.067808
138258,32.058593,118.663609
138259,32.079072,118.762990
138260,32.078845,118.763001
138261,32.078450,118.763081
138262,32.078265,118.763148
138263,32.033837,118.703185
138264,32.299686,118.881017
138265,31.840638,118.572349
138266,31.733369,119.023087
138267,32.378057,118.755587
138268,32.101766,118.690304
138269,32.152920,119.018093
138270,32.100287,118.901840
138271,31.841345,118.572876
138272,32.068105,118.743713
138273,31.327677,118.894051
138274,32.068729,118.743414
138275,32.068595,118.740356
138276,32.124532,118.849534
138277,32.124757,118.850113
138278,32.125475,118.852004
138279,32.125777,118.852780
138280,31.329231,118.903554
138281,32.122707,118.855195
138282,31.842158,118.573412
138283,32.122365,118.852017
138284,32.123571,118.853822
138285,32.124958,118.850657
138286,32.123764,118.852478
138287,32.123265,118.853319
138288,32.116517,118.911844
138289,32.117247,118.909536
138290,32.117203,118.908309
138291,31.330206,118.907368
138292,32.115423,118.847168
138293,32.257579,118.758639
138294,32.114069,118.845011
138295,32.118330,118.910621
138296,31.792856,118.562032
138297,32.116113,118.911565
138298,32.115686,118.908325
138299,31.832150,118.587823
138300,31.827158,118.582295
138301,32.116276,118.911721
138302,31.796515,118.553032
138303,31.331021,118.903128
138304,31.821196,118.577682
138305,32.117236,118.908474
138306,32.116644,118.907810
138307,32.116299,118.907977
138308,32.117794,118.909007
138309,32.116431,118.907810
138310,32.114082,118.909130
138311,32.115018,118.908180
138312,32.118453,118.910814
138313,32.118466,118.911640
138314,31.792347,118.554801
138315,31.792358,118.555560
138316,31.800325,118.559748
138317,32.117081,118.908153
138318,32.078246,118.801210
138319,32.114573,118.908803
138320,31.792553,118.553406
138321,32.078284,118.801696
138322,31.803909,118.533799
138323,32.078440,118.802331
138324,32.116526,118.907778
138325,31.835108,118.590691
138326,31.799473,118.558490
138327,31.812732,118.571270
138328,32.078765,118.802893
138329,32.114482,118.908990
138330,31.814978,118.572982
138331,31.871516,118.468639
138332,31.792715,118.560314
138333,32.118307,118.911646
138334,32.118485,118.911308
138335,32.116190,118.908127
138336,32.117812,118.909162
138337,32.114691,118.908433
138338,32.114641,118.908620
138339,32.115945,118.911340
138340,31.332578,118.904546
138341,31.808810,118.567725
138342,31.803997,118.563298
138343,31.800977,118.560522
138344,31.798307,118.556361
138345,31.794649,118.550291
138346,31.794323,118.550134
138347,31.967455,118.717222
138348,31.968222,118.715197
138349,31.333711,118.904495
138350,31.793474,118.551220
138351,31.967233,118.714476
138352,31.974656,118.725730
138353,32.152857,118.749367
138354,31.951363,118.550658
138355,31.972626,118.709844
138356,31.970510,118.711335
138357,31.970730,118.711498
138358,31.405509,118.964063
138359,32.504457,118.705242
138360,31.977941,118.690605
138361,32.151672,118.754388
138362,31.977890,118.690754
138363,31.977956,118.690720
138364,31.979798,118.697501
138365,31.979775,118.697311
138366,31.979845,118.697466
138367,31.981812,118.701099
138368,31.982831,118.701329
138369,31.971207,118.789528
138370,32.041447,118.733488
138371,31.968432,118.791464
138372,31.970704,118.789855
138373,31.970762,118.789981
138374,31.968124,118.791522
138375,31.406353,118.964801
138376,31.844836,118.813536
138377,32.041424,118.733439
138378,32.152401,118.747812
138379,31.984466,118.742563
138380,32.122942,118.993175
138381,31.984364,118.743143
138382,31.984124,118.743511
138383,32.257510,118.756338
138384,31.983788,118.743589
138385,31.983026,118.743603
138386,32.299233,118.880824
138387,31.865445,118.592131
138388,31.406403,118.964627
138389,31.561072,118.990026
138390,31.560787,118.989143
138391,31.562638,118.988561
138392,31.406644,118.966104
138393,31.577015,119.180672
138394,31.919168,118.885748
138395,31.844984,118.811723
138396,32.207634,118.942308
138397,32.207694,118.942193
138398,32.207788,118.943902
138399,32.208582,118.900744
138400,32.208684,118.945921
138401,32.208709,118.900851
138402,32.209314,118.901145
138403,32.209447,118.909805
138404,32.209847,118.901336
138405,32.210966,118.910900
138406,32.211327,118.901899
138407,32.211703,118.911415
138408,32.212135,118.902208
138409,32.213293,118.902701
138410,32.213399,118.912620
138411,32.213637,118.918424
138412,32.214475,118.919465
138413,32.214554,118.919609
138414,32.214565,118.919651
138415,32.214609,118.918710
138416,32.214704,118.903272
138417,32.215167,118.903467
138418,31.406721,118.965597
138419,32.215750,118.903689
138420,32.216418,118.903858
138421,32.216815,118.914994
138422,32.217100,118.901276
138423,32.217130,118.915220
138424,32.217270,118.917198
138425,32.217271,118.919763
138426,32.217273,118.918704
138427,32.217273,118.901541
138428,32.217274,118.919651
138429,32.217553,118.904101
138430,32.217642,118.935131
138431,32.217721,118.901996
138432,32.152313,118.750333
138433,32.217764,118.920421
138434,32.217769,118.919763
138435,32.217970,118.921075
138436,32.218032,118.915869
138437,32.218452,118.934621
138438,32.219223,118.918261
138439,32.219226,118.918699
138440,32.219234,118.919761
138441,32.219234,118.919651
138442,32.219968,118.917247
138443,32.220044,118.918697
138444,32.221062,118.920460
138445,32.221072,118.919763
138446,32.221291,118.920460
138447,32.221785,118.918512
138448,32.222387,118.932190
138449,32.152810,118.747377
138450,32.223025,118.919393
138451,31.409179,118.966132
138452,31.845177,118.815194
138453,32.145929,118.703362
138454,32.146202,118.703179
138455,32.223168,118.919761
138456,32.223201,118.919854
138457,32.223258,118.919919
138458,32.223289,118.919600
138459,32.223346,118.919761
138460,32.223350,118.919650
138461,32.105289,118.862290
138462,32.223500,118.931502
138463,32.223641,118.920591
138464,32.223647,118.920497
138465,32.223663,118.920660
138466,32.223702,118.920734
138467,32.223727,118.920290
138468,32.096037,118.791129
138469,31.976660,118.790271
138470,32.224117,118.900059
138471,32.224192,118.900990
138472,32.225139,118.906028
138473,32.225266,118.906297
138474,32.225267,118.905885
138475,32.225589,118.930215
138476,31.845179,118.815298
138477,32.036796,118.733085
138478,31.867646,118.593469
138479,31.410207,118.970506
138480,32.122946,118.993364
138481,31.951787,118.865449
138482,31.369790,118.778242
138483,31.410247,118.970487
138484,31.368919,118.776782
138485,31.368800,118.776064
138486,31.368461,118.774916
138487,31.367948,118.773414
138488,31.367527,118.772062
138489,31.976953,118.782950
138490,31.366473,118.768350
138491,31.845188,118.811721
138492,32.226034,118.929945
138493,31.365063,118.767802
138494,31.364828,118.767827
138495,31.410274,118.970446
138496,31.364090,118.767436
138497,31.364403,118.767609
138498,31.364208,118.767455
138499,32.226120,118.929897
138500,31.363318,118.767824
138501,31.410280,118.970138
138502,31.362972,118.767728
138503,31.363432,118.767770
138504,31.363077,118.767802
138505,31.362891,118.767620
138506,31.362708,118.766987
138507,31.410280,118.970388
138508,31.363075,118.765850
138509,31.363533,118.765442
138510,31.364431,118.764605
138511,31.364705,118.764498
138512,31.364879,118.764240
138513,31.977049,118.791822
138514,31.364998,118.763908
138515,31.410304,118.967449
138516,32.078807,118.727606
138517,32.116807,118.602143
138518,32.588733,118.703813
138519,32.588048,118.713414
138520,32.587923,118.714819
138521,32.587020,118.717506
138522,32.586303,118.719120
138523,32.584195,118.722435
138524,32.581817,118.727328
138525,32.581630,118.727575
138526,32.579688,118.729325
138527,32.576407,118.732245
138528,32.575981,118.732837
138529,32.226791,118.929477
138530,31.410424,118.969686
138531,31.870552,118.961749
138532,32.061627,119.054777
138533,32.036503,118.733951
138534,32.199437,119.130109
138535,31.410658,118.995280
138536,32.005939,118.835512
138537,32.035830,119.046772
138538,31.978410,118.692545
138539,31.865373,118.591810
138540,32.321292,118.839273
138541,31.952596,118.867957
138542,31.410860,118.966749
138543,31.863381,118.590227
138544,32.110460,118.681467
138545,32.204971,118.706474
138546,31.945791,118.881203
138547,31.410897,118.968613
138548,31.890527,119.081183
138549,32.228760,118.899888
138550,32.228766,118.900256
138551,32.228796,118.899199
138552,32.228796,118.900602
138553,32.228834,118.898483
138554,31.657670,119.021799
138555,32.228858,118.898251
138556,32.228905,118.897986
138557,32.228933,118.901194
138558,32.228935,118.901585
138559,32.228937,118.901682
138560,32.228958,118.901411
138561,32.229013,118.901923
138562,32.229053,118.928078
138563,31.660028,119.020899
138564,32.229085,118.903131
138565,32.229101,118.902986
138566,31.662985,119.017606
138567,31.663477,119.017284
138568,32.229179,118.903733
138569,32.113534,118.636971
138570,32.113501,118.637307
138571,32.229363,118.896895
138572,31.664559,119.026234
138573,32.229420,118.896415
138574,32.229424,118.896547
138575,32.229461,118.896279
138576,31.411233,118.992718
138577,32.229880,118.895847
138578,31.665033,119.027210
138579,31.665058,119.026581
138580,32.230898,118.926950
138581,31.665107,119.026216
138582,32.231214,118.913972
138583,32.222913,118.881387
138584,31.665982,119.023040
138585,32.231577,118.914274
138586,32.231832,118.920076
138587,32.231884,118.914642
138588,32.231919,118.893474
138589,31.666496,119.021291
138590,32.231929,118.926312
138591,32.231968,118.920083
138592,32.231969,118.920429
138593,32.232110,118.920053
138594,32.072205,118.778960
138595,32.232280,118.920004
138596,32.232323,118.919984
138597,32.232364,118.892969
138598,32.232380,118.919933
138599,32.232432,118.920517
138600,32.232959,118.892391
138601,32.233605,118.920085
138602,31.673472,119.018994
138603,32.233639,118.919448
138604,32.233666,118.919605
138605,32.233698,118.918554
138606,32.233712,118.919763
138607,32.233719,118.919854
138608,32.063637,118.618773
138609,31.342605,118.743119
138610,31.673623,119.021197
138611,31.673631,119.022038
138612,31.829348,118.585233
138613,31.839531,118.594109
138614,31.675061,119.013692
138615,31.689335,119.042272
138616,31.792711,118.552854
138617,31.692123,119.037580
138618,31.692354,119.042093
138619,31.692538,119.047047
138620,32.141000,118.684857
138621,31.411595,118.989418
138622,31.836208,118.591662
138623,31.801663,118.561226
138624,32.072746,118.783315
138625,31.828149,118.583667
138626,31.832335,118.588006
138627,31.806389,118.565498
138628,31.695049,119.032657
138629,31.812036,118.570654
138630,32.019448,118.771970
138631,32.023023,118.772871
138632,31.695248,119.041921
138633,31.695375,119.041914
138634,31.695414,119.047241
138635,31.695479,119.046773
138636,32.122008,118.691941
138637,32.121664,118.692402
138638,31.894886,119.104289
138639,32.072523,118.781681
138640,31.698445,119.041660
138641,32.099132,118.717900
138642,31.792422,118.554046
138643,31.701305,119.036996
138644,31.796493,118.548198
138645,32.017319,118.769309
138646,31.701687,119.041500
138647,32.015696,118.775910
138648,32.026612,118.770789
138649,32.116627,118.689898
138650,31.705062,119.043875
138651,31.705714,119.043824
138652,31.792434,118.557081
138653,31.706028,119.011834
138654,31.706097,119.011041
138655,31.706183,119.011812
138656,31.706215,119.043719
138657,31.795857,118.548924
138658,31.707166,119.043255
138659,31.707541,119.042970
138660,31.707707,119.042792
138661,31.962485,118.757529
138662,31.792852,118.561942
138663,31.708355,119.041775
138664,32.025008,118.772161
138665,31.708540,119.041350
138666,32.020983,118.773293
138667,31.708660,119.040991
138668,32.027207,118.770092
138669,31.708759,119.040611
138670,31.708790,119.038956
138671,31.708821,119.040157
138672,31.708836,119.039712
138673,31.979959,118.803180
138674,32.023263,118.769743
138675,31.845256,118.597529
138676,32.016355,118.775253
138677,32.233722,118.918457
138678,32.233780,118.918380
138679,31.798868,118.543539
138680,32.233855,118.918334
138681,32.234369,118.890931
138682,32.234616,118.890728
138683,31.792596,118.558974
138684,32.234898,118.890651
138685,32.234986,118.890576
138686,32.235001,118.924430
138687,32.235175,118.890344
138688,32.235389,118.890045
138689,32.235489,118.889826
138690,32.027971,118.766777
138691,32.235650,118.889605
138692,32.026088,118.771337
138693,32.235809,118.889588
138694,32.145927,119.015351
138695,32.236052,118.889370
138696,32.236393,118.923577
138697,32.236675,118.888760
138698,32.237580,118.887833
138699,32.237731,118.887653
138700,32.237763,118.887588
138701,32.237774,118.887492
138702,32.237780,118.887357
138703,32.237806,118.887232
138704,32.237879,118.887106
138705,32.238014,118.886978
138706,32.238386,118.922352
138707,32.238708,118.886507
138708,32.239247,118.921836
138709,32.239331,118.885983
138710,32.020637,118.771867
138711,32.240740,118.884838
138712,31.797322,118.546650
138713,32.241920,118.883780
138714,32.242240,118.883420
138715,31.834884,118.590489
138716,32.242833,118.882714
138717,32.242951,118.882750
138718,32.243091,118.873763
138719,31.793681,118.550926
138720,31.792915,118.552265
138721,32.244230,118.881249
138722,32.018220,118.769341
138723,32.244638,118.880835
138724,32.024105,118.765372
138725,32.244895,118.880441
138726,32.245011,118.880291
138727,32.245205,118.880125
138728,32.245346,118.877023
138729,32.245702,118.879747
138730,32.020193,118.771895
138731,32.246206,118.878344
138732,32.246388,118.879364
138733,32.246591,118.878896
138734,32.246603,118.879304
138735,31.794419,118.550048
138736,32.246699,118.879090
138737,32.015490,118.769213
138738,32.209332,118.697041
138739,32.026870,118.770479
138740,32.196450,119.152044
138741,32.021440,118.773225
138742,32.015945,118.775586
138743,32.206946,118.719311
138744,32.019539,118.773515
138745,32.019025,118.773679
138746,32.321247,118.839321
138747,32.023905,118.772700
138748,31.997704,118.835404
138749,32.123615,118.969428
138750,31.866824,118.593614
138751,32.024578,118.772399
138752,32.028007,118.768891
138753,31.998385,118.836131
138754,32.195036,119.062108
138755,32.184004,118.570543
138756,32.147191,118.702702
138757,31.981215,118.805565
138758,31.890559,119.082847
138759,31.755422,118.889196
138760,31.755324,118.889021
138761,31.415188,118.971011
138762,31.755272,118.889055
138763,31.755239,118.889342
138764,31.755143,118.889172
138765,31.981445,118.805515
138766,32.103272,118.913532
138767,32.438455,118.722984
138768,32.321215,118.839359
138769,32.183309,118.572251
138770,32.105406,118.749588
138771,32.107213,118.748928
138772,32.107814,118.748718
138773,32.208875,118.718517
138774,32.181775,118.571779
138775,31.865985,118.595103
138776,32.035708,118.733647
138777,32.170728,118.563180
138778,31.948438,118.877646
138779,31.949711,118.866436
138780,31.416117,118.980420
138781,32.550296,118.750308
138782,32.004792,118.688892
138783,32.166429,118.559556
138784,31.313839,118.963531
138785,32.036035,118.733799
138786,31.701877,118.877589
138787,31.701599,118.877971
138788,31.701195,118.878162
138789,31.700912,118.878569
138790,32.320183,118.829942
138791,32.320932,118.830550
138792,32.320929,118.831084
138793,32.320929,118.831287
138794,32.321000,118.831339
138795,32.321433,118.831374
138796,32.321470,118.831483
138797,31.416776,118.980496
138798,32.321710,118.831515
138799,32.321742,118.832411
138800,31.702642,118.879487
138801,31.704257,118.880251
138802,31.702977,118.883554
138803,31.703035,118.883739
138804,31.705721,118.884292
138805,31.706397,118.880224
138806,31.706369,118.879850
138807,31.706218,118.879481
138808,31.705952,118.879206
138809,31.416871,118.980499
138810,31.705276,118.879098
138811,32.102278,118.677849
138812,32.094165,118.688735
138813,32.094472,118.688477
138814,31.706205,118.881377
138815,31.704009,118.880892
138816,32.094222,118.689046
138817,31.704474,118.882984
138818,31.705888,118.883288
138819,32.094099,118.689588
138820,32.094286,118.688826
138821,32.036770,118.733220
138822,32.087242,118.699698
138823,32.086158,118.701425
138824,32.090499,118.694465
138825,31.703155,118.883764
138826,32.088284,118.697761
138827,32.086697,118.700102
138828,32.085377,118.702270
138829,32.083572,118.705199
138830,32.081727,118.708187
138831,32.080122,118.710783
138832,32.079184,118.712037
138833,31.417220,118.972422
138834,32.073498,118.717181
138835,32.071688,118.718782
138836,31.911511,118.824610
138837,32.085026,118.703637
138838,32.080797,118.713523
138839,32.080137,118.715531
138840,32.078286,118.720775
138841,32.075758,118.724257
138842,32.072503,118.725659
138843,32.071788,118.725765
138844,32.124162,118.969044
138845,32.035450,118.733354
138846,32.081382,118.712479
138847,32.080406,118.715377
138848,32.078199,118.721644
138849,32.000215,118.838328
138850,32.073029,118.725715
138851,32.071848,118.725945
138852,32.000384,118.838622
138853,31.417289,118.977464
138854,31.417513,118.974710
138855,32.000535,118.838893
138856,31.864845,118.598343
138857,31.417687,118.980061
138858,31.844641,118.833675
138859,32.208512,118.716296
138860,31.418156,118.976559
138861,31.960761,118.693597
138862,31.950530,118.880635
138863,31.997113,118.758750
138864,32.030471,118.843866
138865,32.030476,118.843720
138866,32.030476,118.844546
138867,31.418294,118.976567
138868,32.176619,118.818946
138869,32.177008,118.817938
138870,32.000701,118.839240
138871,31.930412,118.935172
138872,32.152189,118.753951
138873,31.998160,118.760240
138874,32.014310,118.760421
138875,31.933724,118.857424
138876,32.133944,118.811937
138877,32.178219,118.814222
138878,32.178463,118.813462
138879,32.010532,118.702554
138880,32.178876,118.812254
138881,32.010558,118.702457
138882,32.010318,118.702383
138883,32.010363,118.702595
138884,31.971274,118.822816
138885,32.010379,118.702189
138886,32.179351,118.810823
138887,32.225484,118.955893
138888,32.202561,118.707772
138889,31.934361,118.858347
138890,32.021700,118.817316
138891,32.021748,118.815767
138892,31.947185,118.748444
138893,32.021800,118.814003
138894,32.021901,118.812278
138895,32.021970,118.811940
138896,32.022002,118.812277
138897,32.015693,118.807920
138898,32.032656,118.775267
138899,32.033344,118.773040
138900,32.034520,118.768705
138901,32.035003,118.767454
138902,32.035326,118.767274
138903,32.275640,118.756767
138904,32.257493,118.758956
138905,32.035742,118.768552
138906,32.378963,118.756135
138907,32.042254,118.770396
138908,32.024572,118.789783
138909,32.025006,118.789645
138910,32.031221,118.764493
138911,31.891783,118.822444
138912,32.030913,118.764077
138913,32.031358,118.764147
138914,32.034395,118.558558
138915,32.149119,119.003895
138916,32.140918,118.900043
138917,32.148063,118.910190
138918,31.867206,118.593249
138919,31.892896,118.821166
138920,32.149737,118.910246
138921,32.154464,118.910428
138922,32.565989,118.721030
138923,32.156780,118.910758
138924,32.566260,118.720139
138925,32.157057,118.921377
138926,32.567327,118.718562
138927,32.161762,118.921387
138928,32.161784,118.917988
138929,32.560953,118.733544
138930,32.159342,118.918027
138931,32.559972,118.733262
138932,32.159342,118.913035
138933,31.892960,118.821841
138934,32.144871,118.909301
138935,32.161113,118.913054
138936,32.322257,119.000965
138937,32.321965,119.001970
138938,32.320407,119.005351
138939,32.318607,119.009147
138940,32.318493,119.009512
138941,32.318129,119.010880
138942,32.317715,119.014779
138943,32.317395,119.018198
138944,32.317044,119.022261
138945,32.316681,119.025936
138946,32.154537,118.917971
138947,32.154469,118.921412
138948,32.142642,118.986740
138949,32.114840,118.601634
138950,32.205057,118.717530
138951,32.151775,118.913797
138952,32.073853,118.729549
138953,32.152404,118.691110
138954,32.157074,118.912105
138955,32.137711,118.813656
138956,32.153052,119.000558
138957,32.149455,118.720332
138958,32.258223,118.756261
138959,31.860596,118.588267
138960,32.205053,118.703759
138961,32.153226,118.910540
138962,32.153220,118.921403
138963,31.495555,119.092939
138964,32.077611,118.746930
138965,32.155922,118.918013
138966,32.019850,118.762407
138967,31.791121,118.850050
138968,31.791328,118.850545
138969,32.077709,118.745282
138970,32.316227,118.813866
138971,32.077577,118.735546
138972,32.315511,118.813179
138973,32.315738,118.813404
138974,32.316091,118.813748
138975,32.150157,119.003656
138976,32.076603,118.742931
138977,32.077694,118.744625
138978,32.024075,118.745388
138979,32.151768,118.916785
138980,32.076437,118.742534
138981,32.151724,118.925481
138982,31.856496,118.585010
138983,32.076607,118.740201
138984,32.153237,118.927419
138985,32.063880,118.590500
138986,31.951675,118.879447
138987,32.157552,118.930647
138988,32.023213,118.719998
138989,32.158570,118.928861
138990,32.077151,118.743784
138991,32.024051,118.745461
138992,32.077966,118.748056
138993,32.158091,118.927778
138994,32.077575,118.746104
138995,32.202861,118.702590
138996,32.059717,118.854924
138997,32.155306,118.927481
138998,32.087687,118.791662
138999,32.045845,118.733981
139000,32.014449,118.758859
139001,32.155457,118.929123
139002,32.046896,118.734041
139003,32.155118,118.923987
139004,32.059815,118.855021
139005,32.087571,118.792322
139006,32.153996,118.923963
139007,32.077691,118.595791
139008,32.207168,118.718796
139009,32.154017,118.924518
139010,31.940732,118.701026
139011,32.154355,118.925862
139012,31.905344,118.822845
139013,31.903631,118.716233
139014,31.906224,118.711766
139015,32.120746,118.722188
139016,31.917339,118.716576
139017,31.906230,118.711041
139018,31.697278,118.844677
139019,32.073361,118.559641
139020,31.887470,118.728754
139021,32.076077,118.594329
139022,31.935381,118.854063
139023,31.894993,119.103227
139024,32.121019,118.721502
139025,31.704926,118.881095
139026,31.705117,118.879869
139027,31.705507,118.879953
139028,31.706312,118.880736
139029,31.706047,118.880686
139030,31.706123,118.880168
139031,32.132968,118.950171
139032,31.699479,118.877394
139033,31.699614,118.876600
139034,32.067977,118.591190
139035,31.700111,118.876656
139036,31.700016,118.877507
139037,31.699909,118.878328
139038,31.699038,118.878146
139039,31.701083,118.879591
139040,31.698705,118.879150
139041,31.698554,118.879038
139042,31.699311,118.878203
139043,32.135151,118.953091
139044,31.698836,118.879174
139045,31.700667,118.878510
139046,31.700512,118.879485
139047,31.700080,118.878369
139048,31.699937,118.879378
139049,32.135515,118.954803
139050,32.115178,119.023987
139051,32.207677,118.719091
139052,32.013359,118.707076
139053,31.876931,118.753133
139054,32.014649,118.801071
139055,32.129573,118.951740
139056,32.037217,118.527904
139057,31.997802,118.730379
139058,32.173425,118.563194
139059,32.129108,118.950436
139060,31.895560,119.102866
139061,31.881842,118.745290
139062,31.371769,118.820416
139063,32.119306,118.715965
139064,32.319085,118.850977
139065,32.079380,118.597805
139066,32.014456,118.758995
139067,32.301216,118.909068
139068,31.951223,118.775832
139069,32.301365,118.908930
139070,32.301437,118.908908
139071,32.301718,118.908907
139072,32.109460,118.841080
139073,31.639239,119.011483
139074,32.342528,118.845917
139075,32.145571,118.817322
139076,32.085138,118.519027
139077,32.108449,118.839948
139078,32.311608,118.713929
139079,32.080966,118.600536
139080,32.184339,118.701539
139081,32.173025,118.562389
139082,32.041729,118.998478
139083,31.881177,118.738750
139084,32.120201,118.732016
139085,32.173494,119.064722
139086,31.896959,119.102159
139087,32.269851,118.924742
139088,31.821209,118.556755
139089,32.109273,118.842692
139090,32.060738,118.589889
139091,32.172780,118.562046
139092,32.069128,118.594499
139093,31.735817,118.999853
139094,32.169495,119.002087
139095,31.779462,118.776757
139096,31.781632,118.779615
139097,31.782807,118.779297
139098,31.784784,118.778709
139099,32.038669,118.535440
139100,32.172725,118.561455
139101,32.004931,118.741078
139102,32.003994,118.742936
139103,31.847755,118.577458
139104,32.002416,118.746099
139105,32.049760,118.574333
139106,32.002420,118.746308
139107,32.172453,118.561359
139108,32.123859,118.829609
139109,32.023733,118.746388
139110,32.007106,118.684336
139111,31.897807,119.101846
139112,32.048574,118.566359
139113,32.014483,118.759274
139114,32.171545,118.561243
139115,32.003799,118.745321
139116,32.023851,118.746465
139117,32.150009,118.819163
139118,31.890762,118.894971
139119,32.206056,118.720185
139120,32.003278,118.746882
139121,32.207405,118.720207
139122,32.068756,118.898630
139123,32.198518,118.830565
139124,32.201761,118.831790
139125,32.050508,118.776943
139126,32.206102,118.720421
139127,32.024306,118.745742
139128,31.706090,118.878149
139129,31.705836,118.878112
139130,31.705703,118.879140
139131,31.705978,118.878133
139132,31.706035,118.877594
139133,32.036417,118.771717
